Date,Time,Flux,Error
19/11/22,9:59:57,1457.908163,43.12281
19/11/22,10:09:57,1354.591837,41.566762
19/11/22,10:19:57,1246.173469,39.868621
19/11/22,10:29:57,1391.581633,42.130471
19/11/22,10:39:57,1322.704082,41.074597
19/11/22,10:49:57,1299.744898,40.716555
19/11/22,10:59:57,1468.112245,43.273458
19/11/22,11:09:57,1336.734694,41.291873
19/11/22,11:19:57,1353.316327,41.547187
19/11/22,11:29:57,1346.938776,41.449176
19/11/22,11:39:57,1386.479592,42.053167
19/11/22,11:49:57,1350.765306,41.50801
19/11/22,11:59:57,1331.632653,41.212996
19/11/22,12:09:57,1357.142857,41.605884
19/11/22,12:19:57,1403.061224,42.303888
19/11/22,12:29:57,1350.765306,41.50801
19/11/22,12:39:57,1348.214286,41.468796
19/11/22,12:49:57,1327.806122,41.153739
19/11/22,12:59:57,1353.316327,41.547187
19/11/22,13:09:57,1327.806122,41.153739
19/11/22,13:19:57,1332.908163,41.232729
19/11/22,13:29:57,1371.173469,41.820399
19/11/22,13:39:57,1377.55102,41.917543
19/11/22,13:49:57,1460.459184,43.160521
19/11/22,13:59:57,1401.785714,42.284654
19/11/22,14:09:57,1376.27551,41.898132
19/11/22,14:19:57,1355.867347,41.586328
19/11/22,14:29:57,1383.928571,42.014462
19/11/22,14:39:57,1390.306122,42.111158
19/11/22,14:49:57,1397.959184,42.226901
19/11/22,14:59:57,1292.091837,40.596506
19/11/22,15:09:57,1396.683673,42.207633
19/11/22,15:19:57,1376.27551,41.898132
19/11/22,15:29:57,1369.897959,41.800943
19/11/22,15:39:57,1413.265306,42.457441
19/11/22,15:49:57,1366.071429,41.742521
19/11/22,15:59:57,1415.816327,42.495743
19/11/22,16:09:57,1345.663265,41.429545
19/11/22,16:19:57,1420.918367,42.572243
19/11/22,16:29:57,1369.897959,41.800943
19/11/22,16:39:57,1332.908163,41.232729
19/11/22,16:49:57,1309.94898,40.876072
19/11/22,16:59:57,1285.714286,40.496194
19/11/22,17:09:57,1335.459184,41.272168
19/11/22,17:19:57,1369.897959,41.800943
19/11/22,17:29:57,1369.897959,41.800943
19/11/22,17:39:57,1436.22449,42.800923
19/11/22,17:49:57,1327.806122,41.153739
19/11/22,17:59:57,1308.673469,40.856167
19/11/22,18:09:57,1466.836735,43.254656
19/11/22,18:19:57,1399.234694,42.246161
19/11/22,18:29:57,1465.561224,43.235845
19/11/22,18:39:57,1397.959184,42.226901
19/11/22,18:49:57,1426.020408,42.648606
19/11/22,18:59:57,1387.755102,42.072506
19/11/22,19:09:57,1318.877551,41.015141
19/11/22,19:19:57,1332.908163,41.232729
19/11/22,19:29:57,1372.44898,41.839846
19/11/22,19:39:57,1401.785714,42.284654
19/11/22,19:49:57,1371.173469,41.820399
19/11/22,19:59:57,1428.571429,42.686736
19/11/22,20:09:57,1331.632653,41.212996
19/11/22,20:19:57,1348.214286,41.468796
19/11/22,20:29:57,1422.193878,42.591347
19/11/22,20:39:57,1441.326531,42.876878
19/11/22,20:49:57,1428.571429,42.686736
19/11/22,20:59:57,1343.112245,41.390257
19/11/22,21:09:57,1382.653061,41.995096
